Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00301.643200,B5_21,11,0.03112
,,00302.213680,A2_21,19,0.07144
,,00302.217680,A2_11,14,0.06336
,,00302.213520,A2_13,13,0.06552
,,00302.214720,A2_14,18,0.06456
,,00302.204720,A2_33,25,0.07496
,,00302.230880,A2_24,6,0.04416
,,00302.201920,A2_34,28,0.08376
,,00302.200080,A2_32,26,0.08144
,,00302.210640,A2_43,9,0.06392
,,00302.206960,A2_44,9,0.07432
,,00302.209840,A2_42,9,0.06096
,,00303.269680,C2_14,10,0.11784
,,00303.518400,B6_14,11,0.29464
,,00305.021200,B6_14,6,0.13704
,,00305.604560,D3_21,15,0.06816
,,00306.584080,B6_33,5,0.0396
,,00306.532000,B6_14,6,0.20136
,,00307.086880,B6_14,8,0.22744
,,00308.021280,A3_11,6,0.04376
,,00308.750480,A2_34,5,0.0184
,,00308.889040,B6_14,5,0.03288
,,00308.906880,B6_33,6,0.05176
,,00309.757680,B5_21,7,0.0932
,,00310.466960,A3_24,8,0.16136
,,00310.634400,B6_33,6,0.06
,,00310.869360,D3_32,5,0.0524
,,00310.680720,D5_43,47,0.42608
,,00310.667040,D5_22,36,0.28936
,,00311.072080,D5_22,6,0.01568
,,00310.921600,B6_14,8,0.26648
,,00311.370320,A3_24,7,0.0324
,,00311.865680,B5_21,6,0.0452
,,00312.092880,B6_33,6,0.0588
,,00312.810240,A2_34,6,0.02656
,,00313.797520,A3_24,5,0.08616
,,00313.894800,B6_14,9,0.12144
,,00313.861360,B6_33,7,0.10776
